time_bin,hour,lmp_usd_mwh,is_4cp_bin
113,28.25,9.550711037782882,False
114,28.5,6.064825704431142,False
115,28.75,6.430358648703194,False
116,29.0,8.76845598437989,False
117,29.25,13.731834193277274,False
118,29.5,18.449482237257357,False
119,29.75,16.728526252277735,False
120,30.0,16.499929477116677,False
121,30.25,20.00693579132566,False
122,30.5,17.627747859853425,False
123,30.75,17.501000381719994,False
124,31.0,17.096812983212068,False
125,31.25,21.096526921784484,False
126,31.5,19.23458190013943,False
127,31.75,22.976064198525766,False
128,32.0,26.2295291621999,False
129,32.25,25.21611007334479,False
130,32.5,27.382154995343182,False
131,32.75,25.186287245981646,False
132,33.0,29.132299606387296,False
133,33.25,28.993423647956845,False
134,33.5,25.027917065897096,False
135,33.75,23.982625294410088,False
136,34.0,20.80240921022449,False
137,34.25,24.354051078173725,False
138,34.5,24.43407688759095,False
139,34.75,29.305196559115114,False
140,35.0,31.110859226698594,False
141,35.25,32.48420483894453,False
142,35.5,32.404566105968996,False
143,35.75,31.436289032557603,False
144,36.0,31.80625275087781,False
145,36.25,32.88373461808043,False
146,36.5,36.56069873468561,False
147,36.75,37.24540730957401,False
148,37.0,37.44034615929999,False
149,37.25,38.788722860823746,False
150,37.5,27.580305311554998,False
151,37.75,26.508958073169232,False
152,38.0,28.718506749766053,False
153,38.25,27.14059691990446,False
154,38.5,26.07510809972139,False
155,38.75,28.677617929073165,False
156,39.0,34.56012718986843,False
157,39.25,32.840836874973824,False
158,39.5,36.422577534346054,False
159,39.75,42.543305895979124,False
160,40.0,37.3769435371427,False
161,40.25,38.87531099402269,False
162,40.5,40.486648406018574,False
163,40.75,38.146432111607595,False
164,41.0,37.660494554567805,False
165,41.25,42.59383041442201,False
166,41.5,40.47773851973893,False
167,41.75,38.48388625917074,False
168,42.0,44.22285752068715,False
169,42.25,47.89459629325233,False
170,42.5,43.02232281152317,False
171,42.75,40.20636976942752,False
172,43.0,35.35820998696533,False
173,43.25,35.98944072274561,False
174,43.5,42.885187963757375,False
175,43.75,41.436250663664836,False
176,44.0,33.72984853317915,False
177,44.25,34.42523491432406,False
178,44.5,36.317798745345414,False
179,44.75,26.364061168553068,False
180,45.0,21.551955510718912,False
181,45.25,17.770948055915788,False
182,45.5,17.807294401376613,False
183,45.75,17.221696862355355,False
184,46.0,15.873649520480116,False
185,46.25,16.251889154696485,False
186,46.5,16.677076384316113,False
187,46.75,20.07219736862323,False
188,47.0,18.56749576577584,False
189,47.25,23.031474699890072,False
190,47.5,19.602063865347795,False
191,47.75,14.029270947758615,False
192,48.0,17.774658434073146,False
193,48.25,19.670381211467213,False
194,48.5,12.458790151722027,False
195,48.75,10.021704113426974,False
196,49.0,12.934606263467069,False
197,49.25,15.884451252672608,False
198,49.5,17.4201968953693,False
199,49.75,14.25755215893344,False
200,50.0,13.195240662095415,False
201,50.25,13.3183139716099,False
202,50.5,13.740574006258718,False
203,50.75,7.227262700496048,False
204,51.0,8.319635379531688,False
205,51.25,8.3919032598765,False
206,51.5,10.886856316724518,False
207,51.75,12.021045515443122,False
208,52.0,8.702214357958756,False
209,52.25,9.670746658155242,False
210,52.5,13.073307430517346,False
211,52.75,11.48739190284042,False
212,53.0,13.858532200108533,False
213,53.25,18.90625014382571,False
214,53.5,20.634902848428915,False
215,53.75,13.735998553769907,False
216,54.0,17.035194756856733,False
217,54.25,15.374229567228596,False
218,54.5,15.192566432556205,False
219,54.75,14.193289434169422,False
220,55.0,20.20873206120485,False
221,55.25,19.785135396984096,False
222,55.5,19.34296791874277,False
223,55.75,16.914573388274025,False
224,56.0,19.417258935774445,False
225,56.25,25.002336619487103,False
226,56.5,20.301780698027603,False
227,56.75,14.503647808241778,False
228,57.0,22.835456886312258,False
229,57.25,22.491426926310282,False
230,57.5,21.161388223953512,False
231,57.75,23.291555558153014,False
232,58.0,24.694354854605656,False
233,58.25,30.213505353394478,False
234,58.5,32.99402439133487,False
235,58.75,36.77497904846017,False
236,59.0,32.47608565572159,False
237,59.25,31.996794200003876,False
238,59.5,33.952505138136004,False
239,59.75,28.14672740261975,False
240,60.0,26.95513104932841,False
241,60.25,28.44971640843579,False
242,60.5,32.98362073138861,False
243,60.75,28.40812122234589,False
244,61.0,33.23977703472319,False
245,61.25,35.59840700902301,False
246,61.5,35.137921706075105,False
247,61.75,36.032925179668716,False
248,62.0,40.01385494398332,False
249,62.25,30.53616952001959,False
250,62.5,26.936214664867634,False
251,62.75,30.518211785286,False
252,63.0,35.72328393127419,False
253,63.25,36.26055206455144,False
254,63.5,34.29191938807566,False
255,63.75,36.584857771530835,False
256,64.0,32.912508783206164,False
257,64.25,32.71289513892191,False
258,64.5,38.19044142958569,False
259,64.75,36.891431060170646,False
260,65.0,32.74951997918778,False
261,65.25,34.297200847799324,False
262,65.5,40.984136973123945,False
263,65.75,41.089926316089496,False
264,66.0,39.53219419208032,False
265,66.25,40.48133879706787,False
266,66.5,32.97039184867914,False
267,66.75,37.439837310631134,False
268,67.0,30.48537934837505,False
269,67.25,29.350700110017502,False
270,67.5,33.41726550719357,False
271,67.75,36.67611210060908,False
272,68.0,32.72556072256005,False
273,68.25,32.283977976499195,False
274,68.5,30.72334131338921,False
275,68.75,22.38985599032393,False
276,69.0,21.52853947028082,False
277,69.25,19.843683484389935,False
278,69.5,23.894450024390263,False
279,69.75,21.148300169608575,False
280,70.0,22.472604835973925,False
281,70.25,17.295659233453822,False
282,70.5,15.511135433330342,False
283,70.75,16.934017883058164,False
284,71.0,13.425935191992512,False
285,71.25,19.345009486477295,False
286,71.5,22.940023127681002,False
287,71.75,21.085995960619933,False
288,72.0,17.436042490470204,False
289,72.25,14.255158486824808,False
290,72.5,13.408132557865653,False
291,72.75,11.394111561046863,False
292,73.0,10.13433384500996,False
293,73.25,10.97148606004944,False
294,73.5,10.540392331346672,False
295,73.75,11.274668487174129,False
296,74.0,7.365398963520375,False
297,74.25,6.011287848740151,False
298,74.5,6.84829214099744,False
299,74.75,6.885730391699177,False
300,75.0,6.899138641068491,False
301,75.25,6.515842839225838,False
302,75.5,12.193235996625354,False
303,75.75,12.709201684393154,False
304,76.0,14.163397312106603,False
305,76.25,10.35779237558747,False
306,76.5,6.27567361511402,False
307,76.75,12.505696748414346,False
308,77.0,15.35863784592492,False
309,77.25,15.50095807941729,False
310,77.5,18.290556411983474,False
311,77.75,25.289390938397904,False
312,78.0,24.392707049286937,False
313,78.25,25.107886272999046,False
314,78.5,15.721025887030256,False
315,78.75,22.02809933074679,False
316,79.0,20.334273522519254,False
317,79.25,22.394399997346806,False
318,79.5,19.956971527352643,False
319,79.75,16.99157381700107,False
320,80.0,18.803311057070285,False
321,80.25,20.450069825245713,False
322,80.5,21.366897119912796,False
323,80.75,21.854274236845107,False
324,81.0,22.062282245907145,False
325,81.25,25.334976185994638,False
326,81.5,24.04999332937511,False
327,81.75,29.039389232912292,False
328,82.0,22.148232931493567,False
329,82.25,26.709492805690747,False
330,82.5,27.46875366708214,False
331,82.75,25.918050586396085,False
332,83.0,20.199363270969222,False
333,83.25,19.038330446396667,False
334,83.5,18.2016831340606,False
335,83.75,25.67382273707337,False
336,84.0,31.435785780623856,False
337,84.25,29.301812566423727,False
338,84.5,24.74781355924148,False
339,84.75,23.83790125913147,False
340,85.0,24.552890992829433,False
341,85.25,26.718077499514663,False
342,85.5,29.828197512587078,False
343,85.75,35.637169846746346,False
344,86.0,38.8553115478951,False
345,86.25,40.39374735592983,False
346,86.5,32.95276700845657,False
347,86.75,28.837153197911913,False
348,87.0,33.43348494267284,False
349,87.25,31.330977577916368,False
350,87.5,33.84723409714887,False
351,87.75,34.698784191032054,False
352,88.0,40.743693971312936,False
353,88.25,38.97305274616836,False
354,88.5,40.518669376114666,False
355,88.75,39.10307812123771,False
356,89.0,41.556281218258924,False
357,89.25,34.07244394194015,False
358,89.5,42.319336283533644,False
359,89.75,44.506534405272,False
360,90.0,40.51878965279524,False
361,90.25,42.2137230672617,False
362,90.5,32.78807996711205,False
363,90.75,32.87146538868336,False
364,91.0,35.9356638713517,False
365,91.25,30.331250404621855,False
366,91.5,29.305581496332866,False
367,91.75,26.583880466990628,False
368,92.0,29.064631933671183,False
369,92.25,30.08097025227844,False
370,92.5,31.090236082082317,False
371,92.75,29.86620658562679,False
372,93.0,28.30091332911789,False
373,93.25,28.82978328132569,False
374,93.5,25.560005219597087,False
375,93.75,25.671063804652437,False
376,94.0,22.43870822314381,False
377,94.25,17.976543014247763,False
378,94.5,24.073462408226035,False
379,94.75,26.13851550373577,False
380,95.0,26.365940315909054,False
381,95.25,22.44418821697952,False
382,95.5,19.32259747825386,False
383,95.75,15.773147536992589,False
384,96.0,14.029809924736488,False
385,96.25,14.399635119303998,False
386,96.5,16.24275397878961,False
387,96.75,15.371644684476788,False
388,97.0,14.329097392326187,False
389,97.25,15.59916014719698,False
390,97.5,14.018454921750353,False
391,97.75,13.61401698324911,False
392,98.0,12.918966118369337,False
393,98.25,12.160080134288206,False
394,98.5,13.596365809209422,False
395,98.75,16.396248230650436,False
396,99.0,10.264852869007662,False
397,99.25,8.644657786469296,False
398,99.5,4.94893917771428,False
399,99.75,6.76629280157109,False
400,100.0,2.3647258320254103,False
401,100.25,6.508075362112477,False
402,100.5,5.842877681608552,False
403,100.75,7.1957492789359065,False
404,101.0,11.762068245445112,False
405,101.25,14.517929161167991,False
406,101.5,9.649194165841028,False
407,101.75,9.9717162143427,False
408,102.0,9.485778456817133,False
409,102.25,11.738983055036371,False
410,102.5,11.026171569311128,False
411,102.75,12.686890276916928,False
412,103.0,18.91355281637122,False
413,103.25,16.99288456147308,False
414,103.5,17.867933537427845,False
415,103.75,20.83688687446573,False
416,104.0,23.38334878531149,False
417,104.25,23.920599465178533,False
418,104.5,25.21518830706393,False
419,104.75,28.109471247123047,False
420,105.0,25.401429929699848,False
421,105.25,30.987864315552024,False
422,105.5,27.052703222829713,False
423,105.75,31.441584458143183,False
424,106.0,31.54794362255413,False
425,106.25,29.7116149103136,False
426,106.5,22.56445049386982,False
427,106.75,22.056298166196218,False
428,107.0,25.562714672217734,False
429,107.25,24.068811731098297,False
430,107.5,28.99143630451978,False
431,107.75,29.000646864613753,False
432,108.0,31.232976164101373,False
433,108.25,31.296877766223744,False
434,108.5,30.10710111334594,False
435,108.75,27.38435637038142,False
436,109.0,31.541394838234055,False
437,109.25,30.519609092347913,False
438,109.5,32.76777718293464,False
439,109.75,31.375673853259105,False
440,110.0,26.7619971840712,False
441,110.25,29.26501070419947,False
442,110.5,33.01860024829302,False
443,110.75,31.646890351267807,False
444,111.0,32.340718698188546,False
445,111.25,40.22847079187883,False
446,111.5,45.38682050238212,False
447,111.75,42.63101585110102,False
448,112.0,42.67748464622363,False
449,112.25,43.00710015691183,False
450,112.5,49.37137773684774,False
451,112.75,47.21131936475558,False
452,113.0,41.68381505865316,False
453,113.25,46.85245690517975,False
454,113.5,48.98785649655608,False
455,113.75,42.324778852402574,False
456,114.0,44.72270542624504,False
457,114.25,39.30970242226002,False
458,114.5,34.22707625033235,False
459,114.75,32.25798071673381,False
460,115.0,27.417983612169728,False
461,115.25,31.05641863730419,False
462,115.5,34.40322781795332,False
463,115.75,35.60958174076883,False
464,116.0,31.148281956974518,False
465,116.25,29.461393335384297,False
466,116.5,28.804728799986623,False
467,116.75,31.063308638738043,False
468,117.0,33.069882401745204,False
469,117.25,32.98981668393431,False
470,117.5,28.41496072771436,False
471,117.75,25.848519632019435,False
472,118.0,21.865742540094484,False
473,118.25,19.184963165471377,False
474,118.5,24.337654923553174,False
475,118.75,20.611281938945616,False
476,119.0,20.654041052198725,False
477,119.25,20.368963895736506,False
478,119.5,16.921161991949724,False
479,119.75,9.094206284465194,False
480,120.0,5.164857184228649,False
481,120.25,6.752328216783659,False
482,120.5,5.645538636632505,False
483,120.75,2.776893896037283,False
484,121.0,6.377176679315916,False
485,121.25,3.313259130912419,False
486,121.5,5.309982857360182,False
487,121.75,6.532433709842312,False
488,122.0,11.580790359616016,False
489,122.25,11.320727334641441,False
490,122.5,1.5601391774031548,False
491,122.75,-4.284961905472664,False
492,123.0,3.134718997314086,False
493,123.25,6.315587053914397,False
494,123.5,7.7777760543222465,False
495,123.75,9.039220739722431,False
496,124.0,13.220725852875017,False
497,124.25,10.78398965626264,False
498,124.5,4.3124374733839765,False
499,124.75,4.05002167012582,False
500,125.0,9.102671043670336,False
501,125.25,10.473515060659906,False
502,125.5,10.745287676502253,False
503,125.75,17.54922609340167,False
504,126.0,13.67756702993511,False
505,126.25,15.558398671565444,False
506,126.5,13.656347251814404,False
507,126.75,9.937106187528176,False
508,127.0,16.14970625967011,False
509,127.25,13.742078663168712,False
510,127.5,15.202524711587028,False
511,127.75,22.499597094966767,False
512,128.0,24.676281021154544,False
513,128.25,23.33458477120854,False
514,128.5,19.656628818493054,False
515,128.75,22.366257398304977,False
516,129.0,21.709717331276195,False
517,129.25,16.414604914513607,False
518,129.5,13.616486265397416,False
519,129.75,14.424166844823672,False
520,130.0,13.618373935837882,False
521,130.25,14.603433367517749,False
522,130.5,12.893135340954023,False
523,130.75,14.227139785970497,False
524,131.0,7.90061898579609,False
525,131.25,16.245214686203013,False
526,131.5,15.67888985578724,False
527,131.75,17.5214931638238,False
528,132.0,18.865570035251764,False
529,132.25,25.0224165666608,False
530,132.5,21.196255684232444,False
531,132.75,25.558840656875667,False
532,133.0,28.866856238970538,False
533,133.25,27.102534043845857,False
534,133.5,27.67919251460223,False
535,133.75,35.454785286803805,False
536,134.0,33.235505126835285,False
537,134.25,32.0875861516606,False
538,134.5,30.421189490457973,False
539,134.75,28.206375636850808,False
540,135.0,28.90988719668326,False
541,135.25,32.56277631716853,False
542,135.5,29.463831922690435,False
543,135.75,35.36625685529065,False
544,136.0,36.78721580021845,False
545,136.25,33.849931273702886,False
546,136.5,35.45373502764479,False
547,136.75,32.67684921011305,False
548,137.0,35.33278133645738,False
549,137.25,34.329182592323356,False
550,137.5,31.560692951633786,False
551,137.75,38.53665873152433,False
552,138.0,35.539170922377735,False
553,138.25,37.72482627673613,False
554,138.5,39.034046955852595,False
555,138.75,41.295051549511896,False
556,139.0,35.850422595599554,False
557,139.25,34.61533067282984,False
558,139.5,34.91200412868103,False
559,139.75,31.222002154958165,False
560,140.0,30.94400117856548,False
561,140.25,32.86314413466571,False
562,140.5,26.04923398633951,False
563,140.75,27.370004459933998,False
564,141.0,19.452016392440783,False
565,141.25,16.96113447422694,False
566,141.5,18.700335876589214,False
567,141.75,20.18383633269465,False
568,142.0,24.855665984928695,False
569,142.25,22.048425688323718,False
570,142.5,18.269659329481943,False
571,142.75,14.452157447689576,False
572,143.0,12.09588732258161,False
573,143.25,14.269219626818684,False
574,143.5,10.410918103504484,False
575,143.75,14.321452770678608,False
576,144.0,11.182411424009748,False
577,144.25,15.784962346239627,False
578,144.5,14.277306223348432,False
579,144.75,16.746129824436636,False
580,145.0,19.884012612766128,False
581,145.25,14.837030830956138,False
582,145.5,12.367469611566275,False
583,145.75,7.501059264661459,False
584,146.0,10.310790632168475,False
585,146.25,10.735426359115191,False
586,146.5,8.19018621775943,False
587,146.75,0.34846564779760403,False
588,147.0,1.6722008874681737,False
589,147.25,4.61954706442639,False
590,147.5,3.82807515302694,False
591,147.75,9.885971993997032,False
592,148.0,4.322261659948986,False
593,148.25,8.191711286747347,False
594,148.5,11.264395189178162,False
595,148.75,8.55845781394733,False
596,149.0,17.197390546509446,False
597,149.25,9.760675016310097,False
598,149.5,9.671446307071918,False
599,149.75,9.384254426980865,False
600,150.0,9.625074135052895,False
601,150.25,14.693425884578753,False
602,150.5,16.073378701584794,False
603,150.75,17.068813786128626,False
604,151.0,16.372559092977017,False
605,151.25,15.157175663363867,False
606,151.5,11.974059308017758,False
607,151.75,14.735147061060552,False
608,152.0,16.51628917709877,False
609,152.25,12.803255556422616,False
610,152.5,13.011922197696355,False
611,152.75,15.598458850388688,False
612,153.0,17.138733026370673,False
613,153.25,14.054476525910639,False
614,153.5,23.75465993167524,False
615,153.75,20.481513616599237,False
616,154.0,23.23853049014656,False
617,154.25,20.34656511402813,False
618,154.5,17.892473664685628,False
619,154.75,16.721109676358783,False
620,155.0,17.90671737266468,False
621,155.25,22.98911818213617,False
622,155.5,22.800770792033745,False
623,155.75,20.429502796008748,False
624,156.0,17.88062361896841,False
625,156.25,22.944624855064806,False
626,156.5,23.47859955955246,False
627,156.75,24.88537027176776,False
628,157.0,27.176030297667538,False
629,157.25,25.743100186108926,False
630,157.5,25.503952663601357,False
631,157.75,30.348845634286192,False
632,158.0,29.961685812807943,False
633,158.25,27.421803203247585,False
634,158.5,22.87962930904156,False
635,158.75,24.005863151233275,False
636,159.0,25.487212961195482,False
637,159.25,25.971483322818894,False
638,159.5,31.4130767001476,False
639,159.75,33.90553559597,False
640,160.0,33.11081390405322,False
641,160.25,34.724911881094975,False
642,160.5,31.82438062829369,False
643,160.75,31.31962655446798,False
644,161.0,28.633839866449986,False
645,161.25,32.531751895124216,False
646,161.5,29.302325774210917,False
647,161.75,31.265113612444654,False
648,162.0,33.41298388698102,False
649,162.25,37.89017640668992,False
650,162.5,32.13804520511859,False
651,162.75,36.39250409056407,False
652,163.0,34.21242895708098,False
653,163.25,34.2764039187763,False
654,163.5,27.95453412687523,False
655,163.75,29.258956237358092,False
656,164.0,33.63152299556979,False
657,164.25,31.006590651452147,False
658,164.5,25.939991785607802,False
659,164.75,23.90101238877382,False
660,165.0,25.007528859884378,False
661,165.25,23.610716647015927,False
662,165.5,17.77365874608801,False
663,165.75,13.153002807973973,False
664,166.0,15.843398697776546,False
665,166.25,19.368373664674145,False
666,166.5,17.111465366904927,False
667,166.75,17.886144388412525,False
668,167.0,12.35064022698316,False
669,167.25,18.437148673816452,False
670,167.5,16.79245484269698,False
671,167.75,20.159752069425437,False
672,168.0,15.262018765729916,False
673,168.25,7.261191807004741,False
674,168.5,5.931086783755136,False
675,168.75,7.873221092348017,False
676,169.0,8.749153586639112,False
677,169.25,11.617699828279282,False
678,169.5,8.73237035404355,False
679,169.75,9.42133763470967,False
680,170.0,6.688800392475062,False
681,170.25,5.132657891158731,False
682,170.5,2.360920383460982,False
683,170.75,1.6231819329021855,False
684,171.0,4.42831736064654,False
685,171.25,5.39978371094357,False
686,171.5,4.5811249573793065,False
687,171.75,4.625413547769116,False
688,172.0,7.720074609909946,False
689,172.25,4.868773352226714,False
690,172.5,5.774524961804507,False
691,172.75,-25.97429869537645,False
692,173.0,-21.42142241713293,False
693,173.25,-21.77456473699725,False
694,173.5,-20.57827232677006,False
695,173.75,-26.150961284362097,False
696,174.0,-24.502789490123526,False
697,174.25,-22.494219096814454,False
698,174.5,15.465394012657324,False
699,174.75,11.602420860631721,False
700,175.0,17.28736227358559,False
701,175.25,13.387959496744749,False
702,175.5,20.994233173097562,False
703,175.75,22.48073098075053,False
704,176.0,26.33725790188462,False
705,176.25,24.109892430357664,False
706,176.5,25.180080720024055,False
707,176.75,20.11660557770825,False
708,177.0,22.802697917700744,False
709,177.25,21.104281803978385,False
710,177.5,19.358660337774126,False
711,177.75,19.43427378706926,False
712,178.0,21.180824317887367,False
713,178.25,18.9399224770145,False
714,178.5,19.05424699672743,False
715,178.75,17.11889191432781,False
716,179.0,20.471328055416976,False
717,179.25,19.053423052115726,False
718,179.5,20.403484203555614,False
719,179.75,27.716735219927916,False
720,180.0,31.814628876028536,False
721,180.25,34.8989550030503,False
722,180.5,34.47013505798765,False
723,180.75,31.347902826489864,False
724,181.0,33.690691689327906,False
725,181.25,34.74530083283035,False
726,181.5,32.5596872361506,False
727,181.75,33.64148739111609,False
728,182.0,32.2680753682904,False
729,182.25,29.59505749447988,False
730,182.5,32.5741666004767,False
731,182.75,36.63151434199902,False
732,183.0,37.00811098140934,False
733,183.25,38.55671091682835,False
734,183.5,40.171745204659,False
735,183.75,42.01574412643053,False
736,184.0,41.86911022032536,False
737,184.25,45.66998094623729,False
738,184.5,43.2863863138313,False
739,184.75,42.18074959159942,False
740,185.0,37.92693358829546,False
741,185.25,40.67890881242679,False
742,185.5,38.471682168870196,False
743,185.75,38.290586668791825,False
744,186.0,37.49374418801564,False
745,186.25,37.232565049874374,False
746,186.5,36.876726899966286,False
747,186.75,34.181745663574304,False
748,187.0,30.64262772719756,False
749,187.25,29.481344853232336,False
750,187.5,31.43714494282214,False
751,187.75,30.56915345902056,False
752,188.0,32.72652662275025,False
753,188.25,33.2273697160781,False
754,188.5,35.483667412726035,False
755,188.75,28.315113092430842,False
756,189.0,24.348880188489815,False
757,189.25,29.733827978012517,False
758,189.5,23.493130948973253,False
759,189.75,25.946331107635693,False
760,190.0,14.127822782356215,False
761,190.25,14.519384564398528,False
762,190.5,15.448831139634041,False
763,190.75,16.36334315935477,False
764,191.0,12.016019839782231,False
765,191.25,16.94435614924815,False
766,191.5,20.016957237023313,False
767,191.75,22.742832577817612,False
768,192.0,16.831006854699975,False
769,192.25,14.353749010118625,False
770,192.5,11.926757825575509,False
771,192.75,10.642311304829219,False
772,193.0,16.014753125134487,False
773,193.25,17.745040653271996,False
774,193.5,14.866084862792183,False
775,193.75,12.326541535607968,False
776,194.0,13.489256874369692,False
777,194.25,9.014649156988487,False
778,194.5,3.540665367033492,False
779,194.75,5.556107417873271,False
780,195.0,8.223168966504602,False
781,195.25,7.993172607272764,False
782,195.5,7.957550317665985,False
783,195.75,11.120475578107502,False
784,196.0,12.925652768409336,False
785,196.25,10.517160643308394,False
786,196.5,9.353013324603904,False
787,196.75,13.016282270313594,False
788,197.0,16.41838474272192,False
789,197.25,14.77601880493923,False
790,197.5,15.506291511273666,False
791,197.75,22.28112610104609,False
792,198.0,18.255124306135357,False
793,198.25,18.08994454545586,False
794,198.5,20.983699844792646,False
795,198.75,23.347851247462664,False
796,199.0,21.593242401350846,False
797,199.25,18.80912792768161,False
798,199.5,24.237931724512464,False
799,199.75,21.829694017691768,False
800,200.0,26.163173396453573,False
801,200.25,27.83332814718077,False
802,200.5,28.60258575001606,False
803,200.75,29.215032265520165,False
804,201.0,27.563929931601237,False
805,201.25,23.35979353539081,False
806,201.5,19.08074650253074,False
807,201.75,24.847754160616926,False
808,202.0,21.05310021621929,False
809,202.25,24.480034971807758,False
810,202.5,25.398964778632017,False
811,202.75,28.231911494338707,False
812,203.0,27.126680754251183,False
813,203.25,26.918025674523705,False
814,203.5,26.89505296027632,False
815,203.75,28.6463827778617,False
816,204.0,24.108987534378983,False
817,204.25,29.226100224626364,False
818,204.5,29.50050683826573,False
819,204.75,34.01164564221803,False
820,205.0,28.036230668567008,False
821,205.25,34.52541249216322,False
822,205.5,33.03523759128362,False
823,205.75,32.044606476349124,False
824,206.0,29.57307643470354,False
825,206.25,28.659457414917323,False
826,206.5,26.42619496771301,False
827,206.75,29.652502998291713,False
828,207.0,29.458981302303393,False
829,207.25,29.461859603486058,False
830,207.5,33.343733195660086,False
831,207.75,34.63647279781295,False
832,208.0,330.7387336429589,False
833,208.25,635.2140433354647,False
834,208.5,945.0469422466797,False
835,208.75,1247.0752510553125,False
836,209.0,1250.294785888569,True
837,209.25,949.3869388480581,False
838,209.5,646.9221572319591,False
839,209.75,343.8155646427838,False
840,210.0,40.09047656404886,False
841,210.25,32.52962832108498,False
842,210.5,33.351858399726524,False
843,210.75,31.268812562521035,False
844,211.0,34.82667935018288,False
845,211.25,32.78663739364085,False
846,211.5,33.60983672114999,False
847,211.75,35.61948947487049,False
848,212.0,32.795983615202715,False
849,212.25,25.284773761261107,False
850,212.5,24.937927410744923,False
851,212.75,24.258150620288426,False
852,213.0,27.864315749668496,False
853,213.25,23.030850983361567,False
854,213.5,24.44226944071045,False
855,213.75,18.09674277892756,False
856,214.0,21.283759994643482,False
857,214.25,26.141923130730525,False
858,214.5,23.306419189900467,False
859,214.75,20.539954058999797,False
860,215.0,18.84689083633321,False
861,215.25,17.28631594457248,False
862,215.5,20.214189417067757,False
863,215.75,23.957715602032668,False
864,216.0,16.794059222318495,False
865,216.25,12.660209790242451,False
866,216.5,11.385802425410956,False
867,216.75,7.690289071223428,False
868,217.0,9.196970727090749,False
869,217.25,8.942255618063829,False
